client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
fed7539f93954a616afb75a334e31fab2a90011d2ea365bd76bdce42e5e0d32fb79fb93dc733a6c2090ee012efbc35e6b7f4a67730c9fa6a7f9dd1ea4c8d272d	common_voice_ca_35094141.mp3	El meu pare es diu Kenzo Flores: efa, ela, o, erra, e, essa.	2	0	sixties	male	nord-occidental	ca	
fed7539f93954a616afb75a334e31fab2a90011d2ea365bd76bdce42e5e0d32fb79fb93dc733a6c2090ee012efbc35e6b7f4a67730c9fa6a7f9dd1ea4c8d272d	common_voice_ca_35107600.mp3	Hem d’aconseguir que ningú surti al carrer sense posar-se una màscara.	4	0	sixties	male	nord-occidental	ca	
fed7539f93954a616afb75a334e31fab2a90011d2ea365bd76bdce42e5e0d32fb79fb93dc733a6c2090ee012efbc35e6b7f4a67730c9fa6a7f9dd1ea4c8d272d	common_voice_ca_35107601.mp3	No frenem, continuem teixint, continuem recordant, continuem organitzant-nos i pensant que guanyarem!	4	0	sixties	male	nord-occidental	ca	
fed7539f93954a616afb75a334e31fab2a90011d2ea365bd76bdce42e5e0d32fb79fb93dc733a6c2090ee012efbc35e6b7f4a67730c9fa6a7f9dd1ea4c8d272d	common_voice_ca_35112138.mp3	El nou d'octubre na Núria vol anar al teatre.	2	0	sixties	male	nord-occidental	ca	
fed7539f93954a616afb75a334e31fab2a90011d2ea365bd76bdce42e5e0d32fb79fb93dc733a6c2090ee012efbc35e6b7f4a67730c9fa6a7f9dd1ea4c8d272d	common_voice_ca_35122721.mp3	Aquests darrers anys, les estàtues restants han estat meticulosament netejades i restaurades.	2	0	sixties	male	nord-occidental	ca	
fed7539f93954a616afb75a334e31fab2a90011d2ea365bd76bdce42e5e0d32fb79fb93dc733a6c2090ee012efbc35e6b7f4a67730c9fa6a7f9dd1ea4c8d272d	common_voice_ca_35122723.mp3	Christian Mencía és un ciclista nascut a Balaguer.	2	0	sixties	male	nord-occidental	ca	
006effd3a6f1a9da255e30e6bdfba210e7a234cdde9c192a08892a9a76e50b04fd4ccbc8730dd80c637d30fe82479bdfeff95f679df604c7acba74b7e64bce6b	common_voice_ca_35021286.mp3	Ell va dir que sí i va presentar la queixa.	2	0				ca	
006effd3a6f1a9da255e30e6bdfba210e7a234cdde9c192a08892a9a76e50b04fd4ccbc8730dd80c637d30fe82479bdfeff95f679df604c7acba74b7e64bce6b	common_voice_ca_35021333.mp3	Dissabte na Blanca anirà a Montferrer i Castellbò.	2	0				ca	
006effd3a6f1a9da255e30e6bdfba210e7a234cdde9c192a08892a9a76e50b04fd4ccbc8730dd80c637d30fe82479bdfeff95f679df604c7acba74b7e64bce6b	common_voice_ca_35021334.mp3	Dimecres en Bru i na Dolça aniran a Orpesa.	2	0				ca	
006effd3a6f1a9da255e30e6bdfba210e7a234cdde9c192a08892a9a76e50b04fd4ccbc8730dd80c637d30fe82479bdfeff95f679df604c7acba74b7e64bce6b	common_voice_ca_35055815.mp3	Es van imposar a la ciutat amb una força de mercenaris.	2	0				ca	
006effd3a6f1a9da255e30e6bdfba210e7a234cdde9c192a08892a9a76e50b04fd4ccbc8730dd80c637d30fe82479bdfeff95f679df604c7acba74b7e64bce6b	common_voice_ca_35055827.mp3	Ara tant li fa haver d'esperar al matí per rebre l'alta.	2	0				ca	
006effd3a6f1a9da255e30e6bdfba210e7a234cdde9c192a08892a9a76e50b04fd4ccbc8730dd80c637d30fe82479bdfeff95f679df604c7acba74b7e64bce6b	common_voice_ca_35098949.mp3	S'hi han fet excavacions i s'han trobat vestigis de diversos períodes.	2	0				ca	
006effd3a6f1a9da255e30e6bdfba210e7a234cdde9c192a08892a9a76e50b04fd4ccbc8730dd80c637d30fe82479bdfeff95f679df604c7acba74b7e64bce6b	common_voice_ca_35098969.mp3	Demà na Martina vol anar a visitar mon oncle.	2	0				ca	
006effd3a6f1a9da255e30e6bdfba210e7a234cdde9c192a08892a9a76e50b04fd4ccbc8730dd80c637d30fe82479bdfeff95f679df604c7acba74b7e64bce6b	common_voice_ca_35099016.mp3	Quant dura el trajecte en autobús fins a Santanyí?	3	0				ca	
0143b5ff8cd8e5a3dda5f3d827767f860ba84c892ab41c419fa6dd7180a30f77aa4c3eb6d06f1a35070d650851aed0672feff3248a3dd133001e8cf03db02402	common_voice_ca_35266861.mp3	Dimecres na Xènia i en Nil iran d'excursió.	2	0			Alcarrasì	ca	
0143b5ff8cd8e5a3dda5f3d827767f860ba84c892ab41c419fa6dd7180a30f77aa4c3eb6d06f1a35070d650851aed0672feff3248a3dd133001e8cf03db02402	common_voice_ca_35266865.mp3	Durant una època, el ferrocarril costaner de Fife passava per la vil·la.	4	0			Alcarrasì	ca	
0143b5ff8cd8e5a3dda5f3d827767f860ba84c892ab41c419fa6dd7180a30f77aa4c3eb6d06f1a35070d650851aed0672feff3248a3dd133001e8cf03db02402	common_voice_ca_35266902.mp3	El vint-i-nou de febrer na Laura i en Gil volen anar a la platja.	2	0			Alcarrasì	ca	
0143b5ff8cd8e5a3dda5f3d827767f860ba84c892ab41c419fa6dd7180a30f77aa4c3eb6d06f1a35070d650851aed0672feff3248a3dd133001e8cf03db02402	common_voice_ca_35266904.mp3	Per Cap d'Any na Carlota i en Blai iran a Bicorb.	2	0			Alcarrasì	ca	
0143b5ff8cd8e5a3dda5f3d827767f860ba84c892ab41c419fa6dd7180a30f77aa4c3eb6d06f1a35070d650851aed0672feff3248a3dd133001e8cf03db02402	common_voice_ca_35267009.mp3	En un cert sentit, és necessari.	2	0	sixties	male	Alcarrasì	ca	
0143b5ff8cd8e5a3dda5f3d827767f860ba84c892ab41c419fa6dd7180a30f77aa4c3eb6d06f1a35070d650851aed0672feff3248a3dd133001e8cf03db02402	common_voice_ca_35267131.mp3	El vint-i-nou de febrer na Cloè i na Cora aniran a Vilabertran.	2	0	sixties	male	Alcarrasì	ca	
0143b5ff8cd8e5a3dda5f3d827767f860ba84c892ab41c419fa6dd7180a30f77aa4c3eb6d06f1a35070d650851aed0672feff3248a3dd133001e8cf03db02402	common_voice_ca_35267234.mp3	Per què és tan important d’aïllar-se?	2	0	sixties	male	Alcarrasì	ca	
0143b5ff8cd8e5a3dda5f3d827767f860ba84c892ab41c419fa6dd7180a30f77aa4c3eb6d06f1a35070d650851aed0672feff3248a3dd133001e8cf03db02402	common_voice_ca_35834038.mp3	Tant me fa el que respongui.	2	0	sixties	male	Alcarrasì	ca	
363ad4773202fee00cb4497e93c2f503d47ea9ae1d1fa8e5fc0c5485af4b05a5c155b3c46faf432b4ecec7f8c5a898959b5b1694d05b501648028942d209226b	common_voice_ca_35298752.mp3	El nou d'octubre en Guiu anirà a Muro.	2	0	twenties	female	central	ca	
363ad4773202fee00cb4497e93c2f503d47ea9ae1d1fa8e5fc0c5485af4b05a5c155b3c46faf432b4ecec7f8c5a898959b5b1694d05b501648028942d209226b	common_voice_ca_35298771.mp3	La festa també tindrà un espai per a la cultura popular.	4	0	twenties	female	central	ca	
363ad4773202fee00cb4497e93c2f503d47ea9ae1d1fa8e5fc0c5485af4b05a5c155b3c46faf432b4ecec7f8c5a898959b5b1694d05b501648028942d209226b	common_voice_ca_35298785.mp3	Robert S. P. Beekes ha suggerit un origen pregrec.	2	0	twenties	female	central	ca	
363ad4773202fee00cb4497e93c2f503d47ea9ae1d1fa8e5fc0c5485af4b05a5c155b3c46faf432b4ecec7f8c5a898959b5b1694d05b501648028942d209226b	common_voice_ca_35298787.mp3	Es troba sota l'os occipital i damunt de l'axis, amb els quals s'articula.	2	0	twenties	female	central	ca	
363ad4773202fee00cb4497e93c2f503d47ea9ae1d1fa8e5fc0c5485af4b05a5c155b3c46faf432b4ecec7f8c5a898959b5b1694d05b501648028942d209226b	common_voice_ca_35299015.mp3	Exiliat a França, sembla que va ser detingut pels nazis, dels quals va aconseguir escapar.	4	0	twenties	female	central	ca	
363ad4773202fee00cb4497e93c2f503d47ea9ae1d1fa8e5fc0c5485af4b05a5c155b3c46faf432b4ecec7f8c5a898959b5b1694d05b501648028942d209226b	common_voice_ca_35299027.mp3	Durant els anys posteriors continuaria dissenyant i fabricant aparells voladors, cada cop més sofisticats.	2	0	twenties	female	central	ca	
363ad4773202fee00cb4497e93c2f503d47ea9ae1d1fa8e5fc0c5485af4b05a5c155b3c46faf432b4ecec7f8c5a898959b5b1694d05b501648028942d209226b	common_voice_ca_35299319.mp3	La participació en la novena edició del programa és gratuïta.	2	0	twenties	female	central	ca	
363ad4773202fee00cb4497e93c2f503d47ea9ae1d1fa8e5fc0c5485af4b05a5c155b3c46faf432b4ecec7f8c5a898959b5b1694d05b501648028942d209226b	common_voice_ca_35299330.mp3	La temporada següent va fitxar pel Joventut de Badalona.	4	0	twenties	female	central	ca	
393167f1d73f548904896b94f0dca9bd4958225b82ccaa7319bfe76f35befdb59da839e1c78540b4a73b02dbfaed7da7f2846579a7a3b24ce3006793bca9f71c	common_voice_ca_34976184.mp3	Demà passat na Clara voldria anar a Moià.	2	0				ca	
393167f1d73f548904896b94f0dca9bd4958225b82ccaa7319bfe76f35befdb59da839e1c78540b4a73b02dbfaed7da7f2846579a7a3b24ce3006793bca9f71c	common_voice_ca_34976206.mp3	Telefona al sis, setanta-cinc, vuitanta-vuit, quaranta-set, setanta-tres.	2	0				ca	
393167f1d73f548904896b94f0dca9bd4958225b82ccaa7319bfe76f35befdb59da839e1c78540b4a73b02dbfaed7da7f2846579a7a3b24ce3006793bca9f71c	common_voice_ca_34977081.mp3	Divendres n'Oriol i en Gerai van a Linyola.	2	0				ca	
393167f1d73f548904896b94f0dca9bd4958225b82ccaa7319bfe76f35befdb59da839e1c78540b4a73b02dbfaed7da7f2846579a7a3b24ce3006793bca9f71c	common_voice_ca_34977274.mp3	Encara bo que pot justificar la sorpresa majúscula que el sacseja.	3	0				ca	
393167f1d73f548904896b94f0dca9bd4958225b82ccaa7319bfe76f35befdb59da839e1c78540b4a73b02dbfaed7da7f2846579a7a3b24ce3006793bca9f71c	common_voice_ca_34977460.mp3	A Benifairó de les Valls hi anem divendres.	3	0				ca	
393167f1d73f548904896b94f0dca9bd4958225b82ccaa7319bfe76f35befdb59da839e1c78540b4a73b02dbfaed7da7f2846579a7a3b24ce3006793bca9f71c	common_voice_ca_34977462.mp3	En taquilla el preu serà de quatre euros.	3	0				ca	
393167f1d73f548904896b94f0dca9bd4958225b82ccaa7319bfe76f35befdb59da839e1c78540b4a73b02dbfaed7da7f2846579a7a3b24ce3006793bca9f71c	common_voice_ca_34977466.mp3	La cançó l'ha escrit Roger Waters.	2	0				ca	
393167f1d73f548904896b94f0dca9bd4958225b82ccaa7319bfe76f35befdb59da839e1c78540b4a73b02dbfaed7da7f2846579a7a3b24ce3006793bca9f71c	common_voice_ca_34977480.mp3	A més, s’han realitzat sis denúncies per donar positiu en prova d’alcoholèmia.	2	0				ca	
4278ccd14b3d03b99a90471650a833478aa5be94b5dece6239b8ff43aaf45e8512a6fea631e4329a773892a42009bfc34fb3087728db9b3a51ff69e582786257	common_voice_ca_34974449.mp3	Demà passat en Nel i na Dàlia van a Torres de Segre.	2	0	sixties	female	central	ca	
4278ccd14b3d03b99a90471650a833478aa5be94b5dece6239b8ff43aaf45e8512a6fea631e4329a773892a42009bfc34fb3087728db9b3a51ff69e582786257	common_voice_ca_35020843.mp3	Joana d'Arc estava d'esquena per fer-li pam-i-pipa.	2	0	sixties	female	central	ca	
4278ccd14b3d03b99a90471650a833478aa5be94b5dece6239b8ff43aaf45e8512a6fea631e4329a773892a42009bfc34fb3087728db9b3a51ff69e582786257	common_voice_ca_35020849.mp3	El vint-i-tres de maig na Clàudia i en Cesc van a la Seu d'Urgell.	4	0	sixties	female	central	ca	
4278ccd14b3d03b99a90471650a833478aa5be94b5dece6239b8ff43aaf45e8512a6fea631e4329a773892a42009bfc34fb3087728db9b3a51ff69e582786257	common_voice_ca_35044844.mp3	Demà passat en Lleó i na Nura aniran a Palanques.	4	0	sixties	female	central	ca	
4278ccd14b3d03b99a90471650a833478aa5be94b5dece6239b8ff43aaf45e8512a6fea631e4329a773892a42009bfc34fb3087728db9b3a51ff69e582786257	common_voice_ca_35044897.mp3	La primera volta, que té caràcter comarcal, s’allargarà fins al tres de desembre.	2	0	sixties	female	central	ca	
4278ccd14b3d03b99a90471650a833478aa5be94b5dece6239b8ff43aaf45e8512a6fea631e4329a773892a42009bfc34fb3087728db9b3a51ff69e582786257	common_voice_ca_35045071.mp3	Els mexicans van abandonar una reserva d'armes al castell de Perote, a Veracruz.	4	0	sixties	female	central	ca	
4278ccd14b3d03b99a90471650a833478aa5be94b5dece6239b8ff43aaf45e8512a6fea631e4329a773892a42009bfc34fb3087728db9b3a51ff69e582786257	common_voice_ca_35045169.mp3	El vint-i-nou de febrer en Quel i en Jordi aniran d'excursió.	2	0	sixties	female	central	ca	
4278ccd14b3d03b99a90471650a833478aa5be94b5dece6239b8ff43aaf45e8512a6fea631e4329a773892a42009bfc34fb3087728db9b3a51ff69e582786257	common_voice_ca_35045400.mp3	El de la base constitueix un carrer porxat.	4	0	sixties	female	central	ca	
00a88dd877d09c29b7dcbf936f4ac8702cde669b5c2e8bfadea19eed9ffa432fb66c910cfed6267fe8daf9e5349f884b0580f406aa2aac0fef15f498c6379e33	common_voice_ca_35180619.mp3	Recordo vagament haver passejat per una platja.	2	0				ca	
00a88dd877d09c29b7dcbf936f4ac8702cde669b5c2e8bfadea19eed9ffa432fb66c910cfed6267fe8daf9e5349f884b0580f406aa2aac0fef15f498c6379e33	common_voice_ca_35180644.mp3	Per Cap d'Any na Farners i na Lis van a Atzeneta del Maestrat.	3	0				ca	
00a88dd877d09c29b7dcbf936f4ac8702cde669b5c2e8bfadea19eed9ffa432fb66c910cfed6267fe8daf9e5349f884b0580f406aa2aac0fef15f498c6379e33	common_voice_ca_35180710.mp3	Però la policia ha frustrat l’intent.	2	0				ca	
00a88dd877d09c29b7dcbf936f4ac8702cde669b5c2e8bfadea19eed9ffa432fb66c910cfed6267fe8daf9e5349f884b0580f406aa2aac0fef15f498c6379e33	common_voice_ca_35180741.mp3	El mercat pràcticament es va aturar.	2	0				ca	
00a88dd877d09c29b7dcbf936f4ac8702cde669b5c2e8bfadea19eed9ffa432fb66c910cfed6267fe8daf9e5349f884b0580f406aa2aac0fef15f498c6379e33	common_voice_ca_35180839.mp3	Diumenge na Vera i na Xènia aniran a la platja.	2	0				ca	
00a88dd877d09c29b7dcbf936f4ac8702cde669b5c2e8bfadea19eed9ffa432fb66c910cfed6267fe8daf9e5349f884b0580f406aa2aac0fef15f498c6379e33	common_voice_ca_35180771.mp3	Lluís Gonzaga Jordà i Rossell va ser un compositor i pianista nascut a les Masies de Roda.	2	0				ca	
00a88dd877d09c29b7dcbf936f4ac8702cde669b5c2e8bfadea19eed9ffa432fb66c910cfed6267fe8daf9e5349f884b0580f406aa2aac0fef15f498c6379e33	common_voice_ca_35181039.mp3	El vint-i-nou de febrer na Dolça anirà a Margalef.	2	0				ca	
00a88dd877d09c29b7dcbf936f4ac8702cde669b5c2e8bfadea19eed9ffa432fb66c910cfed6267fe8daf9e5349f884b0580f406aa2aac0fef15f498c6379e33	common_voice_ca_35180992.mp3	Els funcionaris del govern van fer un brindis per la sobirania fiscal ahir a la nit.	2	0				ca	
00a88dd877d09c29b7dcbf936f4ac8702cde669b5c2e8bfadea19eed9ffa432fb66c910cfed6267fe8daf9e5349f884b0580f406aa2aac0fef15f498c6379e33	common_voice_ca_35181133.mp3	Explico primer l'anagrama francès.	2	0				ca	
534a4179d93d5f195f964aab54cbca0a69c82377d8b67e9191cd947a85d06c48340a6a1c591e8649915dcf491f731a7d98c434a47697754f2209c9f9093afa6c	common_voice_ca_35051907.mp3	El vint-i-nou de febrer na Rosó i na Noa volen anar a la biblioteca.	2	0	sixties	male	central	ca	
534a4179d93d5f195f964aab54cbca0a69c82377d8b67e9191cd947a85d06c48340a6a1c591e8649915dcf491f731a7d98c434a47697754f2209c9f9093afa6c	common_voice_ca_35051954.mp3	El nou d'octubre na Queralt i na Neus aniran a visitar mon oncle.	2	0	sixties	male	central	ca	
534a4179d93d5f195f964aab54cbca0a69c82377d8b67e9191cd947a85d06c48340a6a1c591e8649915dcf491f731a7d98c434a47697754f2209c9f9093afa6c	common_voice_ca_35051965.mp3	Els cartells de la tinent.	2	0	sixties	male	central	ca	
534a4179d93d5f195f964aab54cbca0a69c82377d8b67e9191cd947a85d06c48340a6a1c591e8649915dcf491f731a7d98c434a47697754f2209c9f9093afa6c	common_voice_ca_35051977.mp3	De cop i volta es posa a demanar la efa a crits, enfervorit.	2	0	sixties	male	central	ca	
534a4179d93d5f195f964aab54cbca0a69c82377d8b67e9191cd947a85d06c48340a6a1c591e8649915dcf491f731a7d98c434a47697754f2209c9f9093afa6c	common_voice_ca_35051979.mp3	Normalment, són manuals d'aprenentatge de llengües.	2	0	sixties	male	central	ca	
534a4179d93d5f195f964aab54cbca0a69c82377d8b67e9191cd947a85d06c48340a6a1c591e8649915dcf491f731a7d98c434a47697754f2209c9f9093afa6c	common_voice_ca_35051994.mp3	Deulofeu—, són els tres autors dels llibres canònics sobre jocs.	2	0	sixties	male	central	ca	
534a4179d93d5f195f964aab54cbca0a69c82377d8b67e9191cd947a85d06c48340a6a1c591e8649915dcf491f731a7d98c434a47697754f2209c9f9093afa6c	common_voice_ca_35052031.mp3	El vehicle té vuit rotors i vola com un gran dron.	2	0	sixties	male	central	ca	
534a4179d93d5f195f964aab54cbca0a69c82377d8b67e9191cd947a85d06c48340a6a1c591e8649915dcf491f731a7d98c434a47697754f2209c9f9093afa6c	common_voice_ca_35860398.mp3	El vint-i-nou de febrer na Queralt irà d'excursió.	4	0	sixties	male	central	ca	
534a4179d93d5f195f964aab54cbca0a69c82377d8b67e9191cd947a85d06c48340a6a1c591e8649915dcf491f731a7d98c434a47697754f2209c9f9093afa6c	common_voice_ca_35860397.mp3	Plàcid-Maria de Montoliu i de Sarriera va ser un polític nascut a Tarragona.	4	0	sixties	male	central	ca	
72a730b8ce4b1a3f94fc0154bf53a6cd619cf8c04b65c6da718931a47768bcafd3e688fb34cc28d9a6bb9b0e41b5c7055232895ce58a20a59c568ada3e13dc1d	common_voice_ca_34969389.mp3	Li fes un cert homenatge.	2	0	fifties	female	central	ca	
72a730b8ce4b1a3f94fc0154bf53a6cd619cf8c04b65c6da718931a47768bcafd3e688fb34cc28d9a6bb9b0e41b5c7055232895ce58a20a59c568ada3e13dc1d	common_voice_ca_34969488.mp3	Per Cap d'Any na Clàudia i en Telm volen anar al cinema.	2	0	fifties	female	central	ca	
72a730b8ce4b1a3f94fc0154bf53a6cd619cf8c04b65c6da718931a47768bcafd3e688fb34cc28d9a6bb9b0e41b5c7055232895ce58a20a59c568ada3e13dc1d	common_voice_ca_34969547.mp3	El vint-i-nou de febrer en Gerard i na Sol volen anar a visitar mon oncle.	2	0	fifties	female	central	ca	
72a730b8ce4b1a3f94fc0154bf53a6cd619cf8c04b65c6da718931a47768bcafd3e688fb34cc28d9a6bb9b0e41b5c7055232895ce58a20a59c568ada3e13dc1d	common_voice_ca_34969550.mp3	El seu cognom és Custodio: ce, u, essa, te, o, de, i, o.	2	0	fifties	female	central	ca	
72a730b8ce4b1a3f94fc0154bf53a6cd619cf8c04b65c6da718931a47768bcafd3e688fb34cc28d9a6bb9b0e41b5c7055232895ce58a20a59c568ada3e13dc1d	common_voice_ca_34969618.mp3	Quina estratègia han seguit els advocats per posar en evidència la cúpula judicial espanyola?	2	0	fifties	female	central	ca	
72a730b8ce4b1a3f94fc0154bf53a6cd619cf8c04b65c6da718931a47768bcafd3e688fb34cc28d9a6bb9b0e41b5c7055232895ce58a20a59c568ada3e13dc1d	common_voice_ca_34969620.mp3	Jo no podré gojar ja d'elles, vora el barranc dels Algadins!	4	0	fifties	female	central	ca	
72a730b8ce4b1a3f94fc0154bf53a6cd619cf8c04b65c6da718931a47768bcafd3e688fb34cc28d9a6bb9b0e41b5c7055232895ce58a20a59c568ada3e13dc1d	common_voice_ca_34969652.mp3	No en trobareu en tota aquesta rodalia.	2	0	fifties	female	central	ca	
72a730b8ce4b1a3f94fc0154bf53a6cd619cf8c04b65c6da718931a47768bcafd3e688fb34cc28d9a6bb9b0e41b5c7055232895ce58a20a59c568ada3e13dc1d	common_voice_ca_34969713.mp3	Dissabte en Nico irà d'excursió.	2	0	fifties	female	central	ca	
72a730b8ce4b1a3f94fc0154bf53a6cd619cf8c04b65c6da718931a47768bcafd3e688fb34cc28d9a6bb9b0e41b5c7055232895ce58a20a59c568ada3e13dc1d	common_voice_ca_35006039.mp3	Se'l veu sovint amb un uniforme curt marró idèntic al de Hitler.	2	0	fifties	female	central	ca	
7f1b65f99cabc1652a6adc1f152ede2405c7f1a14578f4b23f755df90054b4347252e732fc0154a4f64f9086f1ff47e4cba0bc7f79abfb6e0a5059bf9a7d5a73	common_voice_ca_35045537.mp3	“Un cant a l’amor de la família”.	2	0				ca	
7f1b65f99cabc1652a6adc1f152ede2405c7f1a14578f4b23f755df90054b4347252e732fc0154a4f64f9086f1ff47e4cba0bc7f79abfb6e0a5059bf9a7d5a73	common_voice_ca_35045550.mp3	Es troba a la Catalunya Nord, Principat de Catalunya i alguns punts del País Valencià.	2	0				ca	
7f1b65f99cabc1652a6adc1f152ede2405c7f1a14578f4b23f755df90054b4347252e732fc0154a4f64f9086f1ff47e4cba0bc7f79abfb6e0a5059bf9a7d5a73	common_voice_ca_35045568.mp3	Dijous na Sira i na Mariona volen anar a Manuel.	2	0				ca	
7f1b65f99cabc1652a6adc1f152ede2405c7f1a14578f4b23f755df90054b4347252e732fc0154a4f64f9086f1ff47e4cba0bc7f79abfb6e0a5059bf9a7d5a73	common_voice_ca_35045659.mp3	Ressaltant que els veïns de Gràcia no es ‘mereixien’ una situació com aquesta.	2	1				ca	
7f1b65f99cabc1652a6adc1f152ede2405c7f1a14578f4b23f755df90054b4347252e732fc0154a4f64f9086f1ff47e4cba0bc7f79abfb6e0a5059bf9a7d5a73	common_voice_ca_35045726.mp3	Dissabte en Xavi i en Joan aniran a la platja.	3	0				ca	
7f1b65f99cabc1652a6adc1f152ede2405c7f1a14578f4b23f755df90054b4347252e732fc0154a4f64f9086f1ff47e4cba0bc7f79abfb6e0a5059bf9a7d5a73	common_voice_ca_35045895.mp3	Dimarts na Blanca va a Ribera d'Urgellet.	2	0				ca	
7f1b65f99cabc1652a6adc1f152ede2405c7f1a14578f4b23f755df90054b4347252e732fc0154a4f64f9086f1ff47e4cba0bc7f79abfb6e0a5059bf9a7d5a73	common_voice_ca_35045904.mp3	Quina ha estat la decisió?	2	0				ca	
7f1b65f99cabc1652a6adc1f152ede2405c7f1a14578f4b23f755df90054b4347252e732fc0154a4f64f9086f1ff47e4cba0bc7f79abfb6e0a5059bf9a7d5a73	common_voice_ca_35063760.mp3	Dissabte en Pere i en Pol aniran a Margalef.	2	0				ca	
7f1b65f99cabc1652a6adc1f152ede2405c7f1a14578f4b23f755df90054b4347252e732fc0154a4f64f9086f1ff47e4cba0bc7f79abfb6e0a5059bf9a7d5a73	common_voice_ca_35063803.mp3	Per Cap d'Any na Mira irà a Xèrica.	2	0				ca	
334a22b087deba901f092b7835ada59d675413fb647611369a78769a6d2b0ae79b8fca82124e95c82f05d675a4253cdaa9191cb463662a35848cf7434ef2af31	common_voice_ca_35120410.mp3	Dijous na Mariona i na Joana van a Capdepera.	2	0			nord-occidental	ca	
334a22b087deba901f092b7835ada59d675413fb647611369a78769a6d2b0ae79b8fca82124e95c82f05d675a4253cdaa9191cb463662a35848cf7434ef2af31	common_voice_ca_35157463.mp3	Demà na Núria i n'Hug iran al cinema.	2	0			nord-occidental	ca	
334a22b087deba901f092b7835ada59d675413fb647611369a78769a6d2b0ae79b8fca82124e95c82f05d675a4253cdaa9191cb463662a35848cf7434ef2af31	common_voice_ca_35197518.mp3	Actualment, s'ha repoblat la zona amb arbres autòctons i s'hi han col·locat bancs.	2	0	thirties	male	nord-occidental	ca	
334a22b087deba901f092b7835ada59d675413fb647611369a78769a6d2b0ae79b8fca82124e95c82f05d675a4253cdaa9191cb463662a35848cf7434ef2af31	common_voice_ca_35197517.mp3	Els republicans no hi tanquen la porta.	2	0	thirties	male	nord-occidental	ca	
334a22b087deba901f092b7835ada59d675413fb647611369a78769a6d2b0ae79b8fca82124e95c82f05d675a4253cdaa9191cb463662a35848cf7434ef2af31	common_voice_ca_35208426.mp3	Aquesta sempre arriba quan convé.	4	0	thirties	male	nord-occidental	ca	
334a22b087deba901f092b7835ada59d675413fb647611369a78769a6d2b0ae79b8fca82124e95c82f05d675a4253cdaa9191cb463662a35848cf7434ef2af31	common_voice_ca_35253187.mp3	Demà en Pep i en Lluc iran a les Alcubles.	2	0	thirties	male	nord-occidental	ca	
334a22b087deba901f092b7835ada59d675413fb647611369a78769a6d2b0ae79b8fca82124e95c82f05d675a4253cdaa9191cb463662a35848cf7434ef2af31	common_voice_ca_35253318.mp3	L'ensurt estimula la seva prudència.	4	0	thirties	male	nord-occidental	ca	
334a22b087deba901f092b7835ada59d675413fb647611369a78769a6d2b0ae79b8fca82124e95c82f05d675a4253cdaa9191cb463662a35848cf7434ef2af31	common_voice_ca_35253189.mp3	Ens imaginem que la cosa comença a prendre un aire tautològic.	6	4	thirties	male	nord-occidental	ca	
334a22b087deba901f092b7835ada59d675413fb647611369a78769a6d2b0ae79b8fca82124e95c82f05d675a4253cdaa9191cb463662a35848cf7434ef2af31	common_voice_ca_35253185.mp3	Dilluns na Joana i en Cesc aniran a Llívia.	4	0	thirties	male	nord-occidental	ca	
334a22b087deba901f092b7835ada59d675413fb647611369a78769a6d2b0ae79b8fca82124e95c82f05d675a4253cdaa9191cb463662a35848cf7434ef2af31	common_voice_ca_35253260.mp3	Per Sant Jordi en Quer i en Xavi iran a Bolvir.	2	0	thirties	male	nord-occidental	ca	
3aab0ca9d26f718594dc80d41804e9b16681fc0ed443b9d86014ca74d823712da722d7bac6fc971e2a93e77adcc209776b364cfda2ed202860c559339135275a	common_voice_ca_35255721.mp3	El pressupost espanyol, encara per aprovar, manté les Illes a la cua en inversions.	2	0	fourties	male	Priorat sud	ca	
3aab0ca9d26f718594dc80d41804e9b16681fc0ed443b9d86014ca74d823712da722d7bac6fc971e2a93e77adcc209776b364cfda2ed202860c559339135275a	common_voice_ca_35255734.mp3	Demà passat en Guillem i en Pol aniran al teatre.	2	0	fourties	male	Priorat sud	ca	
3aab0ca9d26f718594dc80d41804e9b16681fc0ed443b9d86014ca74d823712da722d7bac6fc971e2a93e77adcc209776b364cfda2ed202860c559339135275a	common_voice_ca_35255739.mp3	El deu d'agost na Frida anirà al cinema.	4	0	fourties	male	Priorat sud	ca	
3aab0ca9d26f718594dc80d41804e9b16681fc0ed443b9d86014ca74d823712da722d7bac6fc971e2a93e77adcc209776b364cfda2ed202860c559339135275a	common_voice_ca_35255742.mp3	Per Cap d'Any en Max irà al metge.	4	0	fourties	male	Priorat sud	ca	
3aab0ca9d26f718594dc80d41804e9b16681fc0ed443b9d86014ca74d823712da722d7bac6fc971e2a93e77adcc209776b364cfda2ed202860c559339135275a	common_voice_ca_35255783.mp3	Els mitjans de comunicació tradicionals, que ja no saben què fer per subsistir econòmicament.	4	0	fourties	male	Priorat sud	ca	
3aab0ca9d26f718594dc80d41804e9b16681fc0ed443b9d86014ca74d823712da722d7bac6fc971e2a93e77adcc209776b364cfda2ed202860c559339135275a	common_voice_ca_35255788.mp3	És el centre de la vida cultural i religiosa jueva en Colònia.	2	0	fourties	male	Priorat sud	ca	
